nid,url,titre,id-camera,id-arrondissement,arrondissement,description,latitude,longitude,axe-routier-nord-sud,axe-routier-est-ouest,url-image-en-direct,url-video-en-direct,url-image-direction-nord,url-image-direction-est,url-image-direction-sud,url-image-direction-ouest
"371","http://ville.montreal.qc.ca/circulation/map/1/371","Boulevard de l'Acadie et rue de Louvain","180","1","Ahuntsic-Cartierville","","45.534428476435","-73.660688395831","boulevard de l'Acadie","rue de Louvain","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN180.jpeg","http://ville.montreal.qc.ca/circulation/GEN180.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen180_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen180_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen180_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen180_ouest.png",
"372","http://ville.montreal.qc.ca/circulation/map/7/372","Rue Rose-de-Lima et rue Saint-Antoine","181","7","Le Sud-Ouest","","45.482232184690","-73.585124937478","rue Rose-de-Lima","rue Saint-Antoine","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN181.jpeg","http://ville.montreal.qc.ca/circulation/GEN181.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen181_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen181_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen181_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen181_ouest.png",
"373","http://ville.montreal.qc.ca/circulation/map/19/373","Rue Jean-Talon et boulevard Saint-Michel","183","19","Villeray–Saint-Michel–Parc-Extension","","45.558833499299","-73.598347650581","rue Jean-Talon","boulevard Saint-Michel","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN183.jpeg","http://ville.montreal.qc.ca/circulation/GEN183.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen183_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen183_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen183_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen183_ouest.png",
"374","http://ville.montreal.qc.ca/circulation/map/18/374","Rue Guy et boulevard De Maisonneuve","184","18","Ville-Marie","","45.495744346579","-73.579434647452","rue Guy","boulevard De Maisonneuve","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN184.jpeg","http://ville.montreal.qc.ca/circulation/GEN184.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen184_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen184_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen184_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen184_ouest.png",
"375","http://ville.montreal.qc.ca/circulation/map/18/375","Rue Crescent et boulevard De Maisonneuve","185","18","Ville-Marie","","45.498053635532","-73.577480706314","rue Crescent","boulevard De Maisonneuve","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN185.jpeg","http://ville.montreal.qc.ca/circulation/GEN185.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen185_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen185_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen185_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen185_ouest.png",
"376","http://ville.montreal.qc.ca/circulation/map/19/376","Boulevard de l'Acadie et boulevard Crémazie (inter. sud)","186","19","Villeray–Saint-Michel–Parc-Extension","","45.530430512271","-73.647458643809","boulevard de l'Acadie","boulevard Crémazie","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN186.jpeg","http://ville.montreal.qc.ca/circulation/GEN186.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen186_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen186_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen186_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen186_ouest.png",
"377","http://ville.montreal.qc.ca/circulation/map/1/377","Boulevard Henri-Bourassa et boulevard Saint-Laurent","187","1","Ahuntsic-Cartierville","","45.550335846893","-73.670911575903","boulevard Henri-Bourassa","boulevard Saint-Laurent","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN187.jpeg","http://ville.montreal.qc.ca/circulation/GEN187.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen187_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen187_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen187_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen187_ouest.png",
"378","http://ville.montreal.qc.ca/circulation/map/1/378","Boulevard Crémazie et rue Saint-Hubert (inter. nord)","188","1","Ahuntsic-Cartierville","","45.549220595445","-73.635358252448","boulevard Crémazie","rue Saint-Hubert","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN188.jpeg","http://ville.montreal.qc.ca/circulation/GEN188.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen188_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen188_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen188_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen188_ouest.png",
"379","http://ville.montreal.qc.ca/circulation/map/1/379","Boulevard Crémazie et avenue Christophe-Colomb (inter. sud)","189","1","Ahuntsic-Cartierville","","45.550244353163","-73.629365758811","boulevard Crémazie","avenue Christophe-Colomb","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN189.jpeg","http://ville.montreal.qc.ca/circulation/GEN189.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen189_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen189_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen189_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen189_ouest.png",
"380","http://ville.montreal.qc.ca/circulation/map/1/380","Boulevard Henri-Bourassa et avenue De Lorimier","191","1","Ahuntsic-Cartierville","","45.573672713053","-73.656742748894","boulevard Henri-Bourassa","avenue De Lorimier","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN191.jpeg","http://ville.montreal.qc.ca/circulation/GEN191.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen191_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen191_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen191_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen191_ouest.png",
"381","http://ville.montreal.qc.ca/circulation/map/18/381","Avenue Cedar et chemin de la Côte-des-Neiges","192","18","Ville-Marie","","45.495003548710","-73.591801826854","avenue Cedar","chemin de la Côte-des-Neiges","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN192.jpeg","http://ville.montreal.qc.ca/circulation/GEN192.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen192_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen192_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen192_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen192_ouest.png",
"382","http://ville.montreal.qc.ca/circulation/map/18/382","Rue De Bleury et rue Sainte-Catherine","197","18","Ville-Marie","","45.506296460792","-73.566946098489","rue De Bleury","rue Sainte-Catherine","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN197.jpeg","http://ville.montreal.qc.ca/circulation/GEN197.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen197_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen197_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen197_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen197_ouest.png",
"383","http://ville.montreal.qc.ca/circulation/map/11/383","Avenue Van Horne et avenue Wiseman","198","11","Outremont","","45.520376111038","-73.614989130525","avenue Van Horne","avenue Wiseman","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN198.jpeg","http://ville.montreal.qc.ca/circulation/GEN198.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen198_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen198_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen198_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen198_ouest.png",
"384","http://ville.montreal.qc.ca/circulation/map/14/384","Rue Beaubien et avenue Papineau","199","14","Rosemont–La Petite-Patrie","","45.543158874013","-73.596666127507","rue Beaubien","avenue Papineau","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN199.jpeg","http://ville.montreal.qc.ca/circulation/GEN199.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen199_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen199_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen199_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen199_ouest.png",
"385","http://ville.montreal.qc.ca/circulation/map/3/385","Chemin de la Côte-des-Neiges et avenue Van Horne","200","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.500856492858","-73.632185937337","chemin de la Côte-des-Neiges","avenue Van Horne","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN200.jpeg","http://ville.montreal.qc.ca/circulation/GEN200.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen200_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen200_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen200_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen200_ouest.png",
"386","http://ville.montreal.qc.ca/circulation/map/1/386","Rue Meilleur et rue Sauvé","201","1","Ahuntsic-Cartierville","","45.540081610265","-73.664398714521","rue Meilleur","rue Sauvé","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN201.jpeg","http://ville.montreal.qc.ca/circulation/GEN201.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen201_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen201_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen201_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen201_ouest.png",
"387","http://ville.montreal.qc.ca/circulation/map/6/387","Avenue du Parc et avenue Van Horne","202","6","Le Plateau-Mont-Royal","","45.525752865742","-73.610210237909","avenue du Parc","avenue Van Horne","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN202.jpeg","http://ville.montreal.qc.ca/circulation/GEN202.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen202_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen202_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen202_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen202_ouest.png",
"388","http://ville.montreal.qc.ca/circulation/map/7/388","Avenue Greene et rue Sainte-Émilie —Sortie tunnel Atwater","203","7","Le Sud-Ouest","","45.479640049482","-73.577848348304","avenue Greene","rue Sainte-Émilie —Sortie tunnel Atwater","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN203.jpeg","http://ville.montreal.qc.ca/circulation/GEN203.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen203_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen203_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen203_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen203_ouest.png",
"389","http://ville.montreal.qc.ca/circulation/map/14/389","Rue Beaubien et avenue Christophe-Colomb","204","14","Rosemont–La Petite-Patrie","","45.537812043961","-73.601538644913","rue Beaubien","avenue Christophe-Colomb","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN204.jpeg","http://ville.montreal.qc.ca/circulation/GEN204.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen204_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen204_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen204_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen204_ouest.png",
"390","http://ville.montreal.qc.ca/circulation/map/1/390","Boulevard Gouin et boulevard Laurentien","205","1","Ahuntsic-Cartierville","","45.529704820814","-73.723250198661","boulevard Gouin","boulevard Laurentien","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN205.jpeg","http://ville.montreal.qc.ca/circulation/GEN205.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen205_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen205_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen205_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen205_ouest.png",
"391","http://ville.montreal.qc.ca/circulation/map/9/391","Rue Alphonse-D.-Roy et rue Notre-Dame","206","9","Mercier–Hochelaga-Maisonneuve","","45.536438142619","-73.541562911201","rue Alphonse-D.-Roy","rue Notre-Dame","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN206.jpeg","http://ville.montreal.qc.ca/circulation/GEN206.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen206_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen206_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen206_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen206_ouest.png",
"392","http://ville.montreal.qc.ca/circulation/map/18/392","Boulevard René-Lévesque et boulevard Saint-Laurent","207","18","Ville-Marie","","45.508830303282","-73.561581542994","boulevard René-Lévesque","boulevard Saint-Laurent","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN207.jpeg","http://ville.montreal.qc.ca/circulation/GEN207.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen207_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen207_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen207_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen207_ouest.png",
"393","http://ville.montreal.qc.ca/circulation/map/18/393","Boulevard De Maisonneuve et boulevard Saint-Laurent","208","18","Ville-Marie","","45.510587250327","-73.565329619510","boulevard De Maisonneuve","boulevard Saint-Laurent","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN208.jpeg","http://ville.montreal.qc.ca/circulation/GEN208.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen208_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen208_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen208_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen208_ouest.png",
"394","http://ville.montreal.qc.ca/circulation/map/14/394","Boulevard Pie-IX et boulevard Saint-Joseph","209","14","Rosemont–La Petite-Patrie","","45.557192479713","-73.562725570459","boulevard Pie-IX","boulevard Saint-Joseph","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN209.jpeg","http://ville.montreal.qc.ca/circulation/GEN209.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen209_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen209_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen209_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen209_ouest.png",
"395","http://ville.montreal.qc.ca/circulation/map/9/395","Rue Honoré-Beaugrand et rue Sherbrooke","210","9","Mercier–Hochelaga-Maisonneuve","","45.596488339815","-73.535027579357","rue Honoré-Beaugrand","rue Sherbrooke","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN210.jpeg","http://ville.montreal.qc.ca/circulation/GEN210.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen210_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen210_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen210_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen210_ouest.png",
"396","http://ville.montreal.qc.ca/circulation/map/18/396","Boulevard De Maisonneuve et boulevard Robert-Bourassa","211","18","Ville-Marie","","45.504036249472","-73.571569160892","Boulevard De Maisonneuve","Boulevard Robert-Bourassa","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN211.jpeg","http://ville.montreal.qc.ca/circulation/GEN211.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen211_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen211_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen211_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen211_ouest.png",
"397","http://ville.montreal.qc.ca/circulation/map/18/397","Rue de la Commune et rue McGill","212","18","Ville-Marie","","45.498779926595","-73.552859509745","rue de la Commune","rue McGill","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN212.jpeg","http://ville.montreal.qc.ca/circulation/GEN212.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen212_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen212_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen212_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen212_ouest.png",
"398","http://ville.montreal.qc.ca/circulation/map/14/398","Rue Beaubien et rue D'Iberville","213","14","Rosemont–La Petite-Patrie","","45.548973344352","-73.591567456454","rue Beaubien","rue D'Iberville","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN213.jpeg","http://ville.montreal.qc.ca/circulation/GEN213.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen213_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen213_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen213_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen213_ouest.png",
"399","http://ville.montreal.qc.ca/circulation/map/3/399","Boulevard Décarie et rue Jean-Talon / rue des Jockeys (inter.est)","214","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.494645749461","-73.652831354353","boulevard Décarie","rue Jean-Talon et rue des Jockeys","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN214.jpeg","http://ville.montreal.qc.ca/circulation/GEN214.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen214_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen214_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen214_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen214_ouest.png",
"400","http://ville.montreal.qc.ca/circulation/map/7/400","Avenue Atwater et rue Notre-Dame","215","7","Le Sud-Ouest","","45.481230573534","-73.577980028213","avenue Atwater","rue Notre-Dame","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN215.jpeg","http://ville.montreal.qc.ca/circulation/GEN215.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen215_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen215_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen215_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen215_ouest.png",
"401","http://ville.montreal.qc.ca/circulation/map/1/401","Boulevard Gouin et rue Lajeunesse","216","1","Ahuntsic-Cartierville","","45.556000852029","-73.671071973521","boulevard Gouin","rue Lajeunesse","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN216.jpeg","http://ville.montreal.qc.ca/circulation/GEN216.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen216_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen216_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen216_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen216_ouest.png",
"402","http://ville.montreal.qc.ca/circulation/map/6/402","Rue Rachel et boulevard Saint-Laurent","217","6","Le Plateau-Mont-Royal","","45.518016384284","-73.581703230730","rue Rachel","boulevard Saint-Laurent","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN217.jpeg","http://ville.montreal.qc.ca/circulation/GEN217.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen217_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen217_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen217_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen217_ouest.png",
"403","http://ville.montreal.qc.ca/circulation/map/13/403","Avenue Armand-Chaput et boulevard Henri-Bourassa Est","219","13","Rivière-des-Prairies–Pointe-aux-Trembles","","45.656130405271","-73.528495150509","avenue Armand-Chaput","boulevard Henri-Bourassa Est","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN219.jpeg","http://ville.montreal.qc.ca/circulation/GEN219.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen219_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen219_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen219_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen219_ouest.png",
"404","http://ville.montreal.qc.ca/circulation/map/3/404","Chemin de la Côte-Saint-Luc et boulevard Décarie (inter. ouest)","220","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.480589512746","-73.622872945990","chemin de la Côte-Saint-Luc","boulevard Décarie","http://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN220.jpeg","http://ville.montreal.qc.ca/circulation/GEN220.mp4","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen220_nord.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen220_est.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen220_sud.png","http://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen220_ouest.png",
